brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
19020.0,for_sale,239000.0,2,1,0.13,601273.0,Thomaston,Maine,04861,960.0,
30150.0,for_sale,478126.0,4,2,0.46,1212668.0,Thomaston,Maine,04861,2852.0,
11297.0,for_sale,280000.0,3,1,0.41,795113.0,Thomaston,Maine,04861,880.0,
19020.0,for_sale,729000.0,3,3,10.0,869039.0,Waldoboro,Maine,04572,1989.0,
78734.0,for_sale,895000.0,3,3,2.94,871279.0,Cushing,Maine,04563,2468.0,
53016.0,for_sale,1960000.0,4,4,0.43,846771.0,Bristol,Maine,04554,3135.0,
56328.0,for_sale,619000.0,7,4,0.46,1016128.0,Thomaston,Maine,04861,3400.0,
84085.0,for_sale,700000.0,3,,0.45,273037.0,Waldoboro,Maine,04572,,
11297.0,for_sale,639000.0,4,2,27.5,491641.0,Warren,Maine,04864,2448.0,
107928.0,for_sale,130000.0,,,2.47,1997681.0,Boothbay,Maine,04544,,
100602.0,for_sale,825000.0,,,1.38,1915719.0,Boothbay,Maine,04544,,
22870.0,for_sale,49900.0,,,6.82,1994527.0,Friendship,Maine,04547,,
64709.0,for_sale,3250000.0,3,1,13.75,765652.0,Friendship,Maine,04547,1000.0,
78734.0,for_sale,245000.0,,,1.6,1934397.0,Friendship,Maine,04547,,
19020.0,for_sale,249000.0,3,1,2.07,1279163.0,Rockland,Maine,04841,1261.0,2010-06-01
68988.0,for_sale,205000.0,2,1,1.0,1071720.0,Hope,Maine,04847,1152.0,
57413.0,for_sale,249999.0,3,1,0.67,484663.0,Rockland,Maine,04841,1410.0,
11297.0,for_sale,372000.0,3,2,0.32,255454.0,Rockland,Maine,04841,1875.0,
78734.0,for_sale,59000.0,3,1,0.45,1627590.0,Saint George,Maine,04859,924.0,
11297.0,for_sale,249000.0,3,1,0.11,201115.0,Rockland,Maine,04841,1843.0,2006-04-14
8408.0,for_sale,398000.0,3,3,0.34,712616.0,Rockland,Maine,04841,1978.0,
103310.0,for_sale,545000.0,1,1,44.0,1598124.0,Searsmont,Maine,04973,850.0,
17621.0,for_sale,499000.0,4,2,0.24,47623.0,Rockland,Maine,04841,1552.0,2015-07-02
102117.0,for_sale,325000.0,1,1,7.58,1193457.0,Saint George,Maine,04860,528.0,
107991.0,for_sale,485000.0,9,4,0.14,191846.0,Rockland,Maine,04841,4115.0,2002-07-31
57413.0,for_sale,775000.0,,,25.0,1953247.0,Georgetown,Maine,04548,,
86303.0,for_sale,60000.0,,,1.5,1998168.0,Bremen,Maine,04551,,
68547.0,for_sale,950000.0,,,67.0,1983508.0,Bremen,Maine,04551,,
57413.0,for_sale,499000.0,3,2,0.45,1759927.0,South Thomaston,Maine,04858,2040.0,2011-01-14
11297.0,for_sale,295000.0,5,3,0.34,1511374.0,Thomaston,Maine,04861,2400.0,
19020.0,for_sale,215000.0,,,2.2,5032.0,Saint George,Maine,04859,,
68547.0,for_sale,220000.0,,,78.6,1953332.0,Newcastle,Maine,04553,,
107928.0,for_sale,175000.0,,,19.0,1916103.0,Newcastle,Maine,04553,,
34614.0,for_sale,32300.0,,,2.06,1936763.0,Newcastle,Maine,04553,,
68547.0,for_sale,140000.0,,,11.0,1837895.0,Newcastle,Maine,04553,,
68547.0,for_sale,40000.0,,,1.0,1950137.0,Newcastle,Maine,04553,,
57413.0,for_sale,97000.0,,,1.78,1910084.0,Newcastle,Maine,04553,,
87294.0,for_sale,80000.0,,,4.19,1852855.0,Bristol,Maine,04554,,
87294.0,for_sale,140000.0,,,16.0,1969018.0,Bristol,Maine,04554,,
89080.0,for_sale,579000.0,3,3,2.65,1486474.0,Saint George,Maine,04860,3457.0,
84085.0,for_sale,29900.0,,,1.2,1978517.0,Winterport,Maine,04496,,
10308.0,for_sale,69900.0,,,8.03,1850552.0,Winterport,Maine,04496,,
35108.0,for_sale,49900.0,,,45.0,1903527.0,Merrill,Maine,04780,,
65829.0,for_sale,18900.0,,,0.9,1298460.0,Monticello,Maine,04760,,
107928.0,for_sale,94900.0,,,24.0,447303.0,Waldoboro,Maine,04572,,
53222.0,for_sale,695000.0,2,3,1.03,346242.0,Bristol,Maine,04564,2582.0,
25142.0,for_sale,145900.0,,,50.0,1985457.0,Damariscotta,Maine,04543,,
68547.0,for_sale,97500.0,,,4.3,1831496.0,Waldoboro,Maine,04572,,
11297.0,for_sale,49900.0,,,8.6,603059.0,Cushing,Maine,04563,,
107928.0,for_sale,89900.0,,,3.76,197735.0,Cushing,Maine,04563,,
19020.0,for_sale,22500.0,,,0.94,1887080.0,Warren,Maine,04864,,
53222.0,for_sale,164000.0,,,4.7,1566886.0,Rockport,Maine,04856,,2006-02-03
19020.0,for_sale,43000.0,,,1.0,1841515.0,South Thomaston,Maine,04858,,
19020.0,for_sale,43000.0,,,1.11,1841516.0,South Thomaston,Maine,04858,,
17618.0,for_sale,100000.0,,,0.24,654009.0,Lincolnville,Maine,04849,,
17621.0,for_sale,124900.0,,,1.0,1138299.0,Rockport,Maine,04856,,
40454.0,for_sale,365900.0,2,2,4.02,562304.0,South Thomaston,Maine,04858,1200.0,
56954.0,for_sale,330000.0,3,1,60.52,751066.0,Waldoboro,Maine,04572,1470.0,
19020.0,for_sale,332000.0,3,1,0.83,587061.0,South Thomaston,Maine,04858,960.0,
19020.0,for_sale,60000.0,,,5.0,4537.0,Thomaston,Maine,04861,,
7804.0,for_sale,980000.0,4,4,4.3,1664383.0,Cushing,Maine,04563,5200.0,
78734.0,for_sale,150000.0,,,13.0,765699.0,Warren,Maine,04864,,
68547.0,for_sale,299000.0,,,2.93,447346.0,Waldoboro,Maine,04572,,
19020.0,for_sale,120000.0,,,6.0,4529.0,Warren,Maine,04864,,
19020.0,for_sale,79000.0,,,3.0,4550.0,Warren,Maine,04864,,
19020.0,for_sale,100000.0,,,4.0,4993.0,Warren,Maine,04864,,
11297.0,for_sale,560000.0,2,2,4.55,1529433.0,Saint George,Maine,04860,5184.0,
89080.0,for_sale,468000.0,2,1,0.83,828180.0,Saint George,Maine,04860,704.0,
78734.0,for_sale,595000.0,2,1,0.99,1425596.0,Cushing,Maine,04563,1508.0,
30150.0,for_sale,487284.0,2,,13.5,883558.0,Union,Maine,04862,330.0,
101518.0,for_sale,10000.0,3,1,2.35,641557.0,Warren,Maine,04864,1144.0,
19020.0,for_sale,495000.0,3,3,1.0,1567029.0,South Thomaston,Maine,04858,2250.0,2012-05-25
11297.0,for_sale,49000.0,,,1.32,560645.0,Rockland,Maine,04841,,2008-04-09
40454.0,for_sale,249000.0,4,2,0.19,1228975.0,Rockland,Maine,04841,1864.0,
17618.0,for_sale,649000.0,3,2,22.0,733284.0,Hope,Maine,04847,1595.0,2020-08-19
17621.0,for_sale,345000.0,2,1,2.38,398448.0,Rockport,Maine,04856,1220.0,
19020.0,for_sale,175000.0,3,1,0.17,1141722.0,Rockland,Maine,04841,1988.0,2016-07-29
17618.0,for_sale,325000.0,2,1,0.5,1141710.0,Rockport,Maine,04856,1017.0,2010-01-28
78734.0,for_sale,65000.0,,,1.43,598976.0,Rockport,Maine,04856,,2006-05-24
57413.0,for_sale,595000.0,,,84.0,1917510.0,Camden,Maine,04843,,
53222.0,for_sale,98000.0,,,3.67,1860986.0,Nobleboro,Maine,04555,,
53222.0,for_sale,369000.0,,,7.25,1951128.0,Edgecomb,Maine,04556,,
68547.0,for_sale,565000.0,,,66.0,1921108.0,Edgecomb,Maine,04556,,
107928.0,for_sale,289000.0,,,0.5,1964387.0,Edgecomb,Maine,04556,,
107932.0,for_sale,230000.0,,,6.38,1872288.0,Phippsburg,Maine,04562,,
75424.0,for_sale,649000.0,3,3,183.0,1960223.0,Phippsburg,Maine,04562,2280.0,
75424.0,for_sale,515000.0,3,3,183.0,1960223.0,Phippsburg,Maine,04562,1311.0,
75424.0,for_sale,510000.0,3,2,183.0,1960223.0,Phippsburg,Maine,04562,1392.0,
19020.0,for_sale,465000.0,3,2,2.05,594761.0,Cushing,Maine,04563,1616.0,
78734.0,for_sale,47500.0,,,11.7,1868374.0,Cushing,Maine,04563,,
19020.0,for_sale,150000.0,,,68.04,1936391.0,Cushing,Maine,04563,,
19020.0,for_sale,15000.0,,,0.99,2000420.0,Cushing,Maine,04563,,
19020.0,for_sale,15000.0,,,0.97,2000418.0,Cushing,Maine,04563,,
19020.0,for_sale,15000.0,,,0.93,2000421.0,Cushing,Maine,04563,,
19020.0,for_sale,15000.0,,,0.96,2000419.0,Cushing,Maine,04563,,
19020.0,for_sale,15000.0,,,0.96,2000422.0,Cushing,Maine,04563,,
19020.0,for_sale,15000.0,,,0.96,2000423.0,Cushing,Maine,04563,,
53222.0,for_sale,110000.0,,,21.98,1960501.0,Cushing,Maine,04563,,
19020.0,for_sale,60000.0,,,5.77,2000417.0,Cushing,Maine,04563,,
19020.0,for_sale,180000.0,,,3.44,1951128.0,Cushing,Maine,04563,,
55472.0,for_sale,2795000.0,6,8,0.87,390379.0,Rockport,Maine,04856,9500.0,
57413.0,for_sale,1400000.0,4,4,31.5,712937.0,Searsmont,Maine,04973,4364.0,
11297.0,for_sale,49000.0,,,1.28,481250.0,Rockland,Maine,04841,,1997-08-14
37205.0,for_sale,150000.0,,,3.16,388101.0,Rockland,Maine,04841,,
17621.0,for_sale,110000.0,,,5.05,917301.0,Rockport,Maine,04856,,2004-07-15
93757.0,for_sale,145000.0,3,2,0.37,437422.0,Rockland,Maine,04841,1600.0,1980-01-29
19020.0,for_sale,275000.0,3,1,0.19,821845.0,Owls Head,Maine,04854,960.0,
107991.0,for_sale,175000.0,,,9.66,1815728.0,Rockland,Maine,04841,,1986-07-25
19020.0,for_sale,175000.0,,,17.79,1127256.0,Rockland,Maine,04841,,
78734.0,for_sale,72500.0,,,2.75,1276263.0,Union,Maine,04862,,
7804.0,for_sale,475000.0,2,2,0.26,15384.0,Rockland,Maine,04841,33968.0,
19020.0,for_sale,54000.0,,,0.62,16849.0,Rockland,Maine,04841,,
19020.0,for_sale,599900.0,3,2,1.85,248893.0,Camden,Maine,04843,1350.0,
64709.0,for_sale,325000.0,,,10.0,1826404.0,Rockland,Maine,04841,,
78734.0,for_sale,339000.0,3,2,2.01,1646436.0,Waldoboro,Maine,04572,1570.0,
40454.0,for_sale,149900.0,,,25.0,471024.0,Waldoboro,Maine,04572,,
56954.0,for_sale,35000.0,,,3.5,496983.0,Waldoboro,Maine,04572,,
78734.0,for_sale,32500.0,,,1.05,248.0,Waldoboro,Maine,04572,,
103310.0,for_sale,57000.0,,,0.25,1637985.0,Waldoboro,Maine,04572,,
11297.0,for_sale,275000.0,,,20.06,970172.0,Waldoboro,Maine,04572,,
19020.0,for_sale,48000.0,,,8.0,1994527.0,Washington,Maine,04574,,
56954.0,for_sale,26900.0,,,3.3,1868062.0,Washington,Maine,04574,,
30807.0,for_sale,495000.0,,,381.2,1841776.0,Washington,Maine,04574,,
19020.0,for_sale,100000.0,,,24.0,1969231.0,Washington,Maine,04574,,
78734.0,for_sale,75000.0,,,10.9,1868062.0,Washington,Maine,04574,,
106169.0,for_sale,77500.0,,,6.0,1967217.0,Washington,Maine,04574,,
68547.0,for_sale,215000.0,,,2.0,1880617.0,Bristol,Maine,04558,,
107928.0,for_sale,220000.0,,,1.33,1890900.0,Southport,Maine,04576,,
107928.0,for_sale,230000.0,,,1.5,1890900.0,Southport,Maine,04576,,
107928.0,for_sale,235000.0,,,1.1,1890900.0,Southport,Maine,04576,,
81168.0,for_sale,825000.0,,,2.27,1939581.0,Southport,Maine,04576,,
81168.0,for_sale,799000.0,,,2.1,1939582.0,Southport,Maine,04576,,
25142.0,for_sale,47000.0,,,4.0,1914330.0,Wiscasset,Maine,04578,,
22611.0,for_sale,120000.0,,,30.0,1989737.0,Wiscasset,Maine,04578,,
107932.0,for_sale,585000.0,3,4,2.3,1851408.0,Wiscasset,Maine,04578,2804.0,
25142.0,for_sale,37750.0,2,1,,1821499.0,Wiscasset,Maine,04578,728.0,
25142.0,for_sale,44000.0,,,2.86,1845105.0,Wiscasset,Maine,04578,,
57413.0,for_sale,63000.0,,,0.83,1897377.0,Wiscasset,Maine,04578,,
107928.0,for_sale,99000.0,,,2.36,1984152.0,Wiscasset,Maine,04578,,
25142.0,for_sale,34500.0,,,2.01,1963710.0,Wiscasset,Maine,04578,,
57413.0,for_sale,147000.0,,,0.82,1951107.0,Wiscasset,Maine,04578,,
93757.0,for_sale,265000.0,,,120.88,1860368.0,Wiscasset,Maine,04578,,
101255.0,for_sale,649000.0,4,3,2.0,1948986.0,Wiscasset,Maine,04578,2122.0,
57413.0,for_sale,147000.0,,,0.69,1951106.0,Wiscasset,Maine,04578,,
101255.0,for_sale,699000.0,4,3,2.7,1948993.0,Wiscasset,Maine,04578,2455.0,
101255.0,for_sale,629000.0,4,3,1.7,1948992.0,Wiscasset,Maine,04578,1988.0,
101255.0,for_sale,619000.0,3,3,1.6,1948991.0,Wiscasset,Maine,04578,1802.0,
101255.0,for_sale,629000.0,4,3,2.0,1948985.0,Wiscasset,Maine,04578,1988.0,
101255.0,for_sale,629000.0,4,3,2.0,1948989.0,Wiscasset,Maine,04578,1944.0,
53016.0,for_sale,35000.0,,,2.9,1839442.0,Woolwich,Maine,04579,,
22611.0,for_sale,42900.0,,,1.4,1998324.0,Woolwich,Maine,04579,,
22611.0,for_sale,45900.0,,,1.8,1998325.0,Woolwich,Maine,04579,,
11141.0,for_sale,49000.0,,,4.72,1971722.0,Waltham,Maine,04605,,
11141.0,for_sale,69900.0,,,4.32,1846403.0,Waltham,Maine,04605,,
11141.0,for_sale,37000.0,,,2.8,1917555.0,Mariaville,Maine,04605,,
2527.0,for_sale,399000.0,3,2,1.2,765372.0,Ellsworth,Maine,04605,1776.0,
11141.0,for_sale,99000.0,,,22.9,1917554.0,Mariaville,Maine,04605,,
1581.0,for_sale,149987.0,,,63.3,1930284.0,Ellsworth,Maine,04605,,
84088.0,for_sale,59000.0,,,4.3,1884769.0,Ellsworth,Maine,04605,,
2527.0,for_sale,299000.0,3,2,0.12,597253.0,Ellsworth,Maine,04605,1152.0,
11141.0,for_sale,47500.0,,,1.21,1917342.0,Ellsworth,Maine,04605,,
11141.0,for_sale,47500.0,,,1.24,1917348.0,Ellsworth,Maine,04605,,
11141.0,for_sale,47500.0,,,1.55,1917344.0,Ellsworth,Maine,04605,,
11141.0,for_sale,175000.0,,,29.85,1903790.0,Ellsworth,Maine,04605,,
11141.0,for_sale,47500.0,,,0.93,1917345.0,Ellsworth,Maine,04605,,
11141.0,for_sale,47500.0,,,0.92,1917346.0,Ellsworth,Maine,04605,,
11141.0,for_sale,47500.0,,,0.92,1917347.0,Ellsworth,Maine,04605,,
11141.0,for_sale,47500.0,,,1.64,1917343.0,Ellsworth,Maine,04605,,
7804.0,for_sale,270000.0,,,145.0,1889038.0,Ellsworth,Maine,04605,,
29517.0,for_sale,109000.0,,,2.88,1844081.0,Trenton,Maine,04605,,
55285.0,for_sale,215000.0,,,2.44,58505.0,Waltham,Maine,04605,,
12724.0,for_sale,339000.0,1,,1.5,1999524.0,Addison,Maine,04606,540.0,
107928.0,for_sale,47500.0,,,25.0,1355221.0,Addison,Maine,04606,,
11141.0,for_sale,289000.0,3,2,0.52,1154485.0,Addison,Maine,04606,625.0,2021-03-25
73675.0,for_sale,19500.0,,,5.3,1844506.0,Addison,Maine,04606,,
75207.0,for_sale,85000.0,,,20.0,1637695.0,Addison,Maine,04606,,
29394.0,for_sale,95000.0,,,8.0,1996191.0,Addison,Maine,04606,,
98367.0,for_sale,29900.0,,,2.03,823124.0,Addison,Maine,04606,,
84088.0,for_sale,39900.0,,,1.5,253439.0,Addison,Maine,04606,,
103041.0,for_sale,2750000.0,6,6,110.0,1117588.0,Addison,Maine,04606,6300.0,
12724.0,for_sale,259000.0,,,3.13,1136382.0,Addison,Maine,04606,,
29394.0,for_sale,35000.0,,,2.3,1875256.0,Addison,Maine,04606,,
29394.0,for_sale,35000.0,,,2.37,1875256.0,Addison,Maine,04606,,
29394.0,for_sale,35000.0,,,2.38,1875256.0,Addison,Maine,04606,,
75397.0,for_sale,235000.0,,,3.17,1037935.0,Addison,Maine,04606,,
29394.0,for_sale,55000.0,,,1.0,1856371.0,Addison,Maine,04606,,
29394.0,for_sale,79900.0,,,2.02,1875256.0,Addison,Maine,04606,,
29097.0,for_sale,60000.0,,,1.93,1916098.0,Addison,Maine,04606,,
98367.0,for_sale,879000.0,4,4,8.3,1653207.0,Gouldsboro,Maine,04607,3295.0,
11141.0,for_sale,240000.0,2,1,1.0,387086.0,Gouldsboro,Maine,04607,1280.0,
84089.0,for_sale,59999.0,,,5.01,1942072.0,Gouldsboro,Maine,04607,,
11297.0,for_sale,224500.0,3,2,0.5,1443354.0,Gouldsboro,Maine,04607,1376.0,
84089.0,for_sale,59999.0,,,5.1,1942071.0,Gouldsboro,Maine,04607,,
84085.0,for_sale,33500.0,,,2.3,1791036.0,Gouldsboro,Maine,04607,,
84088.0,for_sale,45000.0,,,4.15,1920337.0,Gouldsboro,Maine,04607,,
50679.0,for_sale,385000.0,3,2,2.46,1550693.0,Gouldsboro,Maine,04607,1568.0,
76729.0,for_sale,1200000.0,2,2,1.6,1121480.0,Gouldsboro,Maine,04607,1550.0,
84088.0,for_sale,899000.0,3,3,35.0,1497025.0,Gouldsboro,Maine,04607,2160.0,
98367.0,for_sale,65500.0,,,3.2,1955822.0,Gouldsboro,Maine,04607,,
84088.0,for_sale,87000.0,,,1.0,1910862.0,Gouldsboro,Maine,04607,,
100112.0,for_sale,124900.0,,,6.3,1942070.0,Gouldsboro,Maine,04607,,
84088.0,for_sale,179000.0,,,21.0,1872798.0,Gouldsboro,Maine,04607,,
89590.0,for_sale,299000.0,,,1.1,1902436.0,Gouldsboro,Maine,04607,,
100112.0,for_sale,300000.0,,,1.98,1946916.0,Gouldsboro,Maine,04607,,
84088.0,for_sale,169000.0,,,2.9,1920338.0,Gouldsboro,Maine,04607,,
61734.0,for_sale,64000.0,,,2.33,83903.0,Tremont,Maine,04612,,
55470.0,for_sale,1300000.0,2,1,1.9,142407.0,Tremont,Maine,04612,704.0,
95838.0,for_sale,1875000.0,7,7,1.3,430688.0,Tremont,Maine,04612,3944.0,
55325.0,for_sale,229900.0,,,3.36,1931804.0,Tremont,Maine,04612,,
95838.0,for_sale,249000.0,3,2,1.22,1435590.0,Bar Harbor,Maine,04609,1435.0,
99014.0,for_sale,450000.0,1,2,1.0,1266334.0,Swans Island,Maine,04685,4128.0,
11141.0,for_sale,475000.0,3,2,1.0,997228.0,Swans Island,Maine,04685,1525.0,
11142.0,for_sale,595000.0,4,1,0.06,1052630.0,Bar Harbor,Maine,04609,1523.0,
99014.0,for_sale,215000.0,2,1,0.26,1745384.0,Cranberry Isles,Maine,04625,1130.0,
11141.0,for_sale,729000.0,2,2,0.26,386821.0,Bar Harbor,Maine,04609,1812.0,
98367.0,for_sale,495000.0,3,2,4.8,131679.0,Stonington,Maine,04681,1792.0,
2527.0,for_sale,399000.0,2,2,1.1,789117.0,Bar Harbor,Maine,04609,2150.0,
98928.0,for_sale,315000.0,3,2,1.4,821762.0,Deer Isle,Maine,04627,924.0,
95838.0,for_sale,1895000.0,3,3,1.68,1446646.0,Mount Desert,Maine,04660,4515.0,
98928.0,for_sale,399000.0,3,2,3.5,1619850.0,Deer Isle,Maine,04627,1845.0,
11141.0,for_sale,795000.0,3,2,2.15,731822.0,Mount Desert,Maine,04660,3072.0,
95838.0,for_sale,1395000.0,3,4,1.85,1052829.0,Bar Harbor,Maine,04609,3532.0,
71672.0,for_sale,399000.0,3,2,7.0,1758654.0,Frenchboro,Maine,04635,1500.0,
55325.0,for_sale,650000.0,5,3,9.97,290020.0,Bar Harbor,Maine,04609,2240.0,
11142.0,for_sale,1900000.0,4,3,0.39,1245171.0,Mount Desert,Maine,04675,2352.0,
99014.0,for_sale,395000.0,5,1,0.07,1758857.0,Bar Harbor,Maine,04609,1446.0,
99014.0,for_sale,650000.0,2,2,0.5,846987.0,Bar Harbor,Maine,04609,1344.0,
55470.0,for_sale,875000.0,3,1,4.93,1698120.0,Cranberry Isles,Maine,04625,1590.0,
95838.0,for_sale,589000.0,4,2,1.15,501449.0,Bar Harbor,Maine,04609,1899.0,
57413.0,for_sale,870000.0,3,3,0.29,696904.0,Mount Desert,Maine,04660,1716.0,
84088.0,for_sale,97800.0,,,0.4,1142377.0,Stonington,Maine,04681,,
99014.0,for_sale,725000.0,3,1,5.86,8524.0,Cranberry Isles,Maine,04625,1008.0,
55325.0,for_sale,695000.0,3,2,6.01,1521283.0,Tremont,Maine,04674,2144.0,
95838.0,for_sale,595000.0,2,1,0.14,1757739.0,Bar Harbor,Maine,04609,940.0,
99014.0,for_sale,1600000.0,10,9,0.18,1096908.0,Southwest Harbor,Maine,04679,5000.0,
11141.0,for_sale,1750000.0,5,4,1.03,483399.0,Mount Desert,Maine,04660,5184.0,
55470.0,for_sale,7995000.0,4,5,12.28,1597798.0,Mount Desert,Maine,04660,3123.0,
64709.0,for_sale,3250000.0,4,4,3.75,1223971.0,Southwest Harbor,Maine,04679,1612.0,
99014.0,for_sale,550000.0,3,1,7.0,1663099.0,Tremont,Maine,04674,980.0,
11141.0,for_sale,1100000.0,3,2,0.54,733363.0,Mount Desert,Maine,04660,1856.0,
22611.0,for_sale,9000000.0,6,8,38.6,57653.0,Brooklin,Maine,04616,14375.0,
11141.0,for_sale,8900000.0,7,6,3.68,1486747.0,Bar Harbor,Maine,04609,8196.0,
55470.0,for_sale,4370000.0,5,4,1.59,765237.0,Southwest Harbor,Maine,04679,3384.0,
55470.0,for_sale,2900000.0,5,5,1.1,704126.0,Southwest Harbor,Maine,04679,4319.0,
98481.0,for_sale,650000.0,,,3.39,1285548.0,Southwest Harbor,Maine,04679,,
98481.0,for_sale,650000.0,,,2.75,1273018.0,Southwest Harbor,Maine,04679,,
57413.0,for_sale,2500000.0,,,42.35,561774.0,Brooklin,Maine,04616,,
84088.0,for_sale,119000.0,1,,43.9,20611.0,Cherryfield,Maine,04622,560.0,
84088.0,for_sale,259000.0,2,1,0.8,1072014.0,Harrington,Maine,04643,1500.0,
84088.0,for_sale,149000.0,4,1,2.0,909913.0,Cherryfield,Maine,04622,2080.0,
84088.0,for_sale,499000.0,6,5,14.0,1101159.0,Milbridge,Maine,04658,5015.0,
11141.0,for_sale,64900.0,3,1,12.3,1080043.0,Steuben,Maine,04680,1040.0,
29394.0,for_sale,239000.0,5,2,10.0,11909.0,Milbridge,Maine,04658,4500.0,
11141.0,for_sale,220000.0,1,1,0.42,662987.0,Winter Harbor,Maine,04693,692.0,
10308.0,for_sale,89000.0,5,2,0.64,892765.0,Cherryfield,Maine,04622,2856.0,
29394.0,for_sale,85000.0,,,7.0,1223491.0,Milbridge,Maine,04658,,
98367.0,for_sale,395000.0,2,2,0.28,254774.0,Winter Harbor,Maine,04693,1146.0,
11141.0,for_sale,30000.0,,,3.64,1921624.0,Steuben,Maine,04680,,
84088.0,for_sale,50000.0,,,3.38,551242.0,Milbridge,Maine,04658,,
84088.0,for_sale,239000.0,3,2,1.7,584276.0,Milbridge,Maine,04658,1092.0,
11141.0,for_sale,64500.0,,,0.51,1169684.0,Steuben,Maine,04680,,
84088.0,for_sale,379000.0,1,1,3.0,1141189.0,Harrington,Maine,04643,720.0,
35606.0,for_sale,379900.0,2,1,0.72,1314519.0,Harrington,Maine,04643,1400.0,
89158.0,for_sale,49000.0,,,7.0,1847302.0,Brooklin,Maine,04616,,
89158.0,for_sale,49000.0,,,5.09,1847301.0,Brooklin,Maine,04616,,
89158.0,for_sale,69000.0,,,5.37,1847307.0,Brooklin,Maine,04616,,
89158.0,for_sale,99000.0,,,8.86,1847308.0,Brooklin,Maine,04616,,
57413.0,for_sale,1900000.0,,,19.5,1911691.0,Brooklin,Maine,04616,,
89158.0,for_sale,199000.0,,,4.9,1847303.0,Brooklin,Maine,04616,,
89158.0,for_sale,239000.0,,,3.39,1847306.0,Brooklin,Maine,04616,,
89158.0,for_sale,169000.0,,,2.04,1847304.0,Brooklin,Maine,04616,,
89158.0,for_sale,239000.0,,,3.34,1847305.0,Brooklin,Maine,04616,,
21581.0,for_sale,199000.0,,,18.16,1839508.0,Brooksville,Maine,04617,,
84088.0,for_sale,52000.0,,,5.95,1850574.0,Brooksville,Maine,04617,,
84088.0,for_sale,31000.0,,,2.31,1907484.0,Brooksville,Maine,04617,,
84088.0,for_sale,31000.0,,,2.46,1907483.0,Brooksville,Maine,04617,,
84088.0,for_sale,31000.0,,,2.9,1907477.0,Brooksville,Maine,04617,,
84088.0,for_sale,37000.0,,,2.79,1907479.0,Brooksville,Maine,04617,,
84088.0,for_sale,31000.0,,,2.08,1907486.0,Brooksville,Maine,04617,,
84088.0,for_sale,39000.0,,,5.21,1907478.0,Brooksville,Maine,04617,,
84088.0,for_sale,39000.0,,,4.03,1907485.0,Brooksville,Maine,04617,,
84088.0,for_sale,39000.0,,,3.86,1907476.0,Brooksville,Maine,04617,,
10308.0,for_sale,94900.0,4,2,0.34,1010689.0,Calais,Maine,04619,2954.0,
30807.0,for_sale,229000.0,3,1,1.5,,Calais,Maine,04619,2200.0,
10308.0,for_sale,129499.0,3,2,0.42,1598204.0,Calais,Maine,04619,1429.0,
29471.0,for_sale,139000.0,3,1,0.91,842576.0,Calais,Maine,04619,3436.0,
29471.0,for_sale,65000.0,,,32.0,1951128.0,Calais,Maine,04619,,
29471.0,for_sale,99900.0,4,2,0.25,1717272.0,Calais,Maine,04619,1590.0,
32833.0,for_sale,50000.0,,,6.39,1897941.0,Calais,Maine,04619,,
10308.0,for_sale,128900.0,3,2,0.31,1297660.0,Calais,Maine,04619,1365.0,
29471.0,for_sale,89000.0,3,2,1.0,9985.0,Calais,Maine,04619,1120.0,
29471.0,for_sale,128000.0,,,82.0,1916176.0,Calais,Maine,04619,,
29471.0,for_sale,55000.0,,,2.0,562664.0,Calais,Maine,04619,,
29471.0,for_sale,49000.0,,,1.52,1825771.0,Calais,Maine,04619,,
10308.0,for_sale,119999.0,3,2,0.46,704639.0,Calais,Maine,04619,1080.0,
44716.0,for_sale,399999.0,3,2,1.74,334356.0,Calais,Maine,04619,1672.0,
10308.0,for_sale,359000.0,4,3,0.38,1192691.0,Calais,Maine,04619,2090.0,
10308.0,for_sale,349000.0,8,8,2.62,635621.0,Calais,Maine,04619,1080.0,
10308.0,for_sale,24950.0,,,0.23,1725241.0,Calais,Maine,04619,,
29471.0,for_sale,120000.0,,,2.6,1966635.0,Calais,Maine,04619,,
22020.0,for_sale,17900.0,,,0.32,508951.0,Calais,Maine,04619,,
32833.0,for_sale,395000.0,,,56.36,1953329.0,Calais,Maine,04619,,
32833.0,for_sale,225000.0,,,32.0,1924451.0,Calais,Maine,04619,,
29471.0,for_sale,109000.0,,,1.19,1951128.0,Calais,Maine,04619,,
33238.0,for_sale,38000.0,,,1.46,624736.0,Cherryfield,Maine,04622,,
84088.0,for_sale,95000.0,,,4.0,1050814.0,Cherryfield,Maine,04622,,
103041.0,for_sale,99000.0,2,1,1.7,1757456.0,Northfield,Maine,04654,720.0,
68988.0,for_sale,85000.0,3,1,2.3,141637.0,Columbia Falls,Maine,04623,1040.0,
12724.0,for_sale,129900.0,2,1,0.29,388539.0,Jonesport,Maine,04649,624.0,
88975.0,for_sale,168000.0,3,2,10.0,188256.0,Columbia Falls,Maine,04623,1750.0,
84088.0,for_sale,185000.0,3,2,0.59,1311892.0,Columbia Falls,Maine,04623,1900.0,
84088.0,for_sale,150000.0,2,1,70.0,259330.0,Columbia,Maine,04623,980.0,
84088.0,for_sale,240000.0,4,1,1.46,792981.0,Jonesport,Maine,04649,2400.0,
33238.0,for_sale,395000.0,2,2,100.0,912166.0,Columbia Falls,Maine,04623,2659.0,
